Full Name,Height(inches),Weight(lbs),Reach(inches),Stance,DOB,SLpM.,Str.Acc.,SApM,Str.Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,W,L,D
Tristan Arenal,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-4-0
Gabriel Arges,N/A,170,N/A,N/A,"Jan 29, 1993",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-0-0
Dan Argueta,5' 7,135,68,Southpaw,"Aug 13, 1993",2.48,43%,3.44,50%,4.36,35%,55%,1.4,Record: 9-3-0 (2 NC)
Reza Arianto,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-0-0
Hashem Arkhagha,6' 2,185,75,Orthodox,"Sep 11, 1989",1.84,44%,8.97,43%,0.00,0%,50%,0.0,Record: 6-1-0
Andrei Arlovski,6' 3,240,77,Orthodox,"Feb 04, 1979",3.82,45%,3.22,57%,0.37,35%,76%,0.2,Record: 34-24-0 (2 NC)
Niklas Backstrom,6' 1,145,N/A,Orthodox,"Aug 22, 1989",1.12,41%,3.65,40%,2.92,80%,72%,2.2,Record: 11-3-0 (1 NC)
Seth Baczynski,6' 3,170,75,Orthodox,"Oct 26, 1981",3.08,31%,3.14,51%,0.89,16%,48%,0.8,Record: 20-14-0
Abdul Azeem Badakhshi,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-3-0
Ryan Bader,6' 2,205,74,Orthodox,"Jun 07, 1983",2.82,43%,1.39,71%,3.37,44%,80%,0.4,Record: 23-5-0
Izabela Badurek,5' 5,115,N/A,Orthodox,"Jul 11, 1991",3.74,71%,4.90,32%,1.75,12%,100%,0.0,Record: 6-3-0
Miguel Baeza,6' 2,170,74,Orthodox,"Aug 23, 1992",4.09,49%,5.92,46%,0.36,22%,54%,2.0,Record: 10-4-0
Ali Bagautinov,5' 4,125,65,Orthodox,"Jun 10, 1985",2.85,42%,3.09,52%,2.51,36%,65%,0.3,Record: 15-6-0
Mehdi Baghdad,6' 1,155,N/A,Orthodox,"Apr 13, 1985",3.13,30%,4.56,46%,0.00,0%,33%,0.0,Record: 11-5-0
Melsik Baghdasaryan,5' 9,145,70,Southpaw,"Jan 28, 1992",5.28,61%,3.06,58%,0.00,0%,72%,0.0,Record: 8-2-0
Siyar Bahadurzada,5' 11,170,73,Orthodox,"Apr 17, 1984",2.91,40%,3.23,49%,1.32,61%,62%,0.3,Record: 24-8-1
Ignacio Bahamondes,6' 3,155,75,Orthodox,"Aug 27, 1997",7.17,47%,4.41,57%,0.00,0%,85%,0.3,Record: 16-5-0
Bahatebole Batebolati,5' 8,170,71,Southpaw,"Sep 12, 1997",4.02,45%,4.83,61%,1.34,66%,100%,0.0,Record: 10-1-1
Shamar Bailey,5' 9,155,75,Southpaw,"Sep 22, 1982",1.56,20%,3.91,69%,1.50,33%,37%,0.0,Record: 16-11-0
Jordan Bailey,5' 9,145,N/A,N/A,N/A,1.74,40%,0.29,0%,4.35,100%,0%,4.3,Record: 6-3-0
Scott Baker,6' 0,210,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-1-0
Bryan Baker,6' 3,185,N/A,Orthodox,"Oct 13, 1985",1.78,52%,2.83,45%,0.44,50%,37%,0.9,Record: 18-5-0
Jin Bala,5' 9,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 23-3-0
Balajin,5' 9,145,72,Orthodox,"Mar 31, 1992",1.40,33%,2.73,50%,2.00,20%,66%,0.0,Record: 23-4-0
Oluwale Bamgbose,5' 11,185,78,Switch,"Aug 04, 1987",2.45,48%,2.70,55%,0.94,33%,37%,0.0,Record: 6-4-0
Stephen Banaszak,6' 0,145,N/A,N/A,"Dec 07, 1990",4.20,47%,1.15,66%,0.00,0%,100%,1.9,Record: 5-5-0
Marcin Bandel,5' 10,155,N/A,Orthodox,"Oct 10, 1989",0.79,50%,5.26,23%,0.00,0%,0%,0.0,Record: 15-7-0
Humberto Bandenay,5' 11,145,71,Southpaw,"Sep 04, 1994",2.22,41%,4.79,41%,2.90,46%,62%,0.5,Record: 14-7-0 (1 NC)
Tae Hyun Bang,5' 9,155,71,Switch,"Apr 15, 1983",2.72,38%,2.07,66%,0.49,33%,57%,0.5,Record: 18-10-0
Yohan Banks,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-1-0
Shauna Bannon,5' 5,115,65,Switch,"Oct 23, 1993",4.37,41%,3.77,42%,0.00,0%,42%,0.0,Record: 6-1-0
Niklas Backstrom,6' 1,145,N/A,Orthodox,"Aug 22, 1989",1.12,41%,3.65,40%,2.92,80%,72%,2.2,Record: 11-3-0 (1 NC)
Seth Baczynski,6' 3,170,75,Orthodox,"Oct 26, 1981",3.08,31%,3.14,51%,0.89,16%,48%,0.8,Record: 20-14-0
Abdul Azeem Badakhshi,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 13-3-0
Ryan Bader,6' 2,205,74,Orthodox,"Jun 07, 1983",2.82,43%,1.39,71%,3.37,44%,80%,0.4,Record: 23-5-0
Izabela Badurek,5' 5,115,N/A,Orthodox,"Jul 11, 1991",3.74,71%,4.90,32%,1.75,12%,100%,0.0,Record: 6-3-0
Miguel Baeza,6' 2,170,74,Orthodox,"Aug 23, 1992",4.09,49%,5.92,46%,0.36,22%,54%,2.0,Record: 10-4-0
Ali Bagautinov,5' 4,125,65,Orthodox,"Jun 10, 1985",2.85,42%,3.09,52%,2.51,36%,65%,0.3,Record: 15-6-0
Mehdi Baghdad,6' 1,155,N/A,Orthodox,"Apr 13, 1985",3.13,30%,4.56,46%,0.00,0%,33%,0.0,Record: 11-5-0
Melsik Baghdasaryan,5' 9,145,70,Southpaw,"Jan 28, 1992",5.28,61%,3.06,58%,0.00,0%,72%,0.0,Record: 8-2-0
Siyar Bahadurzada,5' 11,170,73,Orthodox,"Apr 17, 1984",2.91,40%,3.23,49%,1.32,61%,62%,0.3,Record: 24-8-1
Ignacio Bahamondes,6' 3,155,75,Orthodox,"Aug 27, 1997",7.17,47%,4.41,57%,0.00,0%,85%,0.3,Record: 16-5-0
Bahatebole Batebolati,5' 8,170,71,Southpaw,"Sep 12, 1997",4.02,45%,4.83,61%,1.34,66%,100%,0.0,Record: 10-1-1
Shamar Bailey,5' 9,155,75,Southpaw,"Sep 22, 1982",1.56,20%,3.91,69%,1.50,33%,37%,0.0,Record: 16-11-0
Jordan Bailey,5' 9,145,N/A,N/A,N/A,1.74,40%,0.29,0%,4.35,100%,0%,4.3,Record: 6-3-0
Scott Baker,6' 0,210,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 1-1-0
Bryan Baker,6' 3,185,N/A,Orthodox,"Oct 13, 1985",1.78,52%,2.83,45%,0.44,50%,37%,0.9,Record: 18-5-0
Jin Bala,5' 9,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 23-3-0
Balajin,5' 9,145,72,Orthodox,"Mar 31, 1992",1.40,33%,2.73,50%,2.00,20%,66%,0.0,Record: 23-4-0
Oluwale Bamgbose,5' 11,185,78,Switch,"Aug 04, 1987",2.45,48%,2.70,55%,0.94,33%,37%,0.0,Record: 6-4-0
Stephen Banaszak,6' 0,145,N/A,N/A,"Dec 07, 1990",4.20,47%,1.15,66%,0.00,0%,100%,1.9,Record: 5-5-0
Marcin Bandel,5' 10,155,N/A,Orthodox,"Oct 10, 1989",0.79,50%,5.26,23%,0.00,0%,0%,0.0,Record: 15-7-0
Humberto Bandenay,5' 11,145,71,Southpaw,"Sep 04, 1994",2.22,41%,4.79,41%,2.90,46%,62%,0.5,Record: 14-7-0 (1 NC)
Tae Hyun Bang,5' 9,155,71,Switch,"Apr 15, 1983",2.72,38%,2.07,66%,0.49,33%,57%,0.5,Record: 18-10-0
Yohan Banks,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-1-0
Shauna Bannon,5' 5,115,65,Switch,"Oct 23, 1993",4.37,41%,3.77,42%,0.00,0%,42%,0.0,Record: 6-1-0
Antonio Banuelos,5' 5,135,63,Orthodox,"Sep 23, 1979",2.69,33%,3.15,58%,1.62,62%,86%,0.4,Record: 20-11-1
Renan Barao,5' 6,145,70,Orthodox,"Jan 31, 1987",3.78,36%,3.90,57%,1.49,41%,91%,0.5,Record: 34-9-0 (1 NC)
Junior Barata,5' 10,170,N/A,Orthodox,"Jan 25, 1982",4.03,33%,8.46,34%,0.00,0%,0%,0.0,Record: 9-3-1
Maycee Barber,5' 5,125,65,Switch,"May 18, 1998",4.70,53%,2.90,54%,1.44,43%,53%,0.1,Record: 14-2-0
Bryan Barberena,6' 0,185,72,Southpaw,"May 03, 1989",5.35,48%,4.59,44%,0.13,22%,50%,0.3,Record: 18-12-0
Dione Barbosa,5' 6,125,66,Orthodox,"May 08, 1992",1.85,48%,2.49,66%,1.73,28%,42%,2.2,Record: 7-3-0
Edson Barboza,5' 11,145,75,Orthodox,"Jan 21, 1986",4.11,44%,4.65,56%,0.45,50%,72%,0.1,Record: 24-12-0
Raoni Barcelos,5' 7,135,67,Orthodox,"May 01, 1987",5.22,51%,4.79,61%,1.86,32%,85%,0.6,Record: 18-5-0
Daniel Barez,5' 6,125,66,Orthodox,"Dec 10, 1988",4.10,52%,5.05,57%,2.24,31%,92%,0.9,Record: 17-6-0
Danny Barlow,6' 2,170,79,Southpaw,"Aug 02, 1995",5.72,50%,3.48,52%,0.00,0%,100%,0.0,Record: 9-0-0
Luke Barnatt,6' 6,185,77,Orthodox,"Apr 13, 1988",4.43,36%,3.87,59%,0.63,42%,63%,0.4,Record: 13-4-0
James Barnes,5' 8,135,71,Orthodox,"May 28, 1982",0.57,34%,3.02,39%,1.08,16%,40%,0.0,Record: 14-5-0
Nick Barnes,5' 11,170,N/A,N/A,N/A,2.86,29%,8.93,51%,5.36,100%,100%,5.4,Record: 11-2-0
Shonte Barnes,5' 11,185,76,Southpaw,"Feb 09, 1987",2.32,38%,1.55,67%,0.00,0%,60%,0.0,Record: 6-2-1
Josh Barnett,6' 3,250,78,Orthodox,"Nov 10, 1977",3.20,50%,2.11,57%,1.26,55%,55%,1.4,Record: 35-8-0
Chris Barnett,5' 9,265,75,Orthodox,"Jun 14, 1986",4.21,47%,6.53,39%,0.00,0%,33%,0.0,Record: 23-9-0
Chris Barnhizer,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-3-0
David Baron,5' 6,155,N/A,Switch,"Feb 15, 1973",1.17,30%,2.10,56%,0.00,0%,14%,0.7,Record: 17-4-1
Phil Baroni,5' 9,170,72,Orthodox,"Apr 16, 1976",2.77,45%,3.93,40%,1.46,47%,60%,0.5,Record: 15-18-0
Dan Barrera,5' 9,170,N/A,Orthodox,"Dec 23, 1980",0.80,70%,1.20,28%,1.00,8%,0%,0.0,Record: 3-1-0
Carlos Barreto,6' 4,230,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 14-9-0
Jose Barreto,N/A,185,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Peter Barrett,5' 10,145,73,Southpaw,"Aug 10, 1986",4.18,61%,4.32,42%,1.39,22%,66%,0.0,Record: 11-5-0
Marc-Andre Barriault,6' 1,185,74,Orthodox,"Feb 18, 1990",5.98,47%,5.58,52%,0.21,25%,67%,0.1,Record: 16-9-0 (1 NC)
Alexandre Barros,5' 9,170,N/A,Southpaw,"Nov 19, 1976",0.98,40%,4.05,36%,1.84,50%,100%,0.0,Record: 22-11-0
Ricardo Barros,6' 1,205,N/A,N/A,"Mar 22, 1976",0.00,0%,8.22,31%,0.00,0%,100%,0.0,Record: 2-2-0
Francimar Barroso,6' 1,205,75,Orthodox,"Feb 28, 1980",2.77,52%,3.07,59%,2.22,24%,83%,0.0,Record: 19-7-0 (1 NC)
Pat Barry,5' 11,235,74,Orthodox,"Jul 07, 1979",2.72,52%,3.54,59%,0.00,0%,76%,0.2,Record: 8-7-0
Dean Barry,5' 10,170,72,Orthodox,"Jul 03, 1992",9.31,40%,4.66,51%,0.00,0%,100%,0.0,Record: 4-2-0
Enrique Barzola,5' 7,145,70,Orthodox,"Apr 28, 1989",3.91,41%,2.97,68%,4.20,45%,66%,0.3,Record: 17-5-2
Javid Basharat,5' 9,135,69,Orthodox,"Sep 07, 1995",5.42,53%,2.97,62%,1.70,40%,85%,0.2,Record: 14-1-0 (1 NC)
Farid Basharat,5' 8,135,71,Orthodox,"Aug 02, 1997",4.36,55%,2.57,59%,3.97,44%,80%,0.5,Record: 13-0-0
Austin Bashi,5' 6,145,70,Orthodox,"Sep 29, 2001",2.67,52%,2.30,47%,18.18,66%,75%,3.6,Record: 13-0-0
Stephen Bass,5' 9,145,N/A,Orthodox,"Nov 14, 1982",4.87,52%,5.87,55%,0.00,0%,0%,0.0,Record: 11-2-0
Sean Bassett,N/A,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-4-0
Ryan Bastianelli,5' 5,135,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-7-0 (1 NC)
Shayna Baszler,5' 7,135,N/A,Orthodox,"Aug 08, 1980",2.49,30%,6.36,51%,0.67,18%,44%,1.3,Record: 15-11-0
Michel Batista,6' 3,260,N/A,Orthodox,"Apr 20, 1984",0.00,0%,4.03,40%,6.72,50%,0%,0.0,Record: 4-1-0 (1 NC)
Bryan Battle,6' 1,170,77,Orthodox,"Sep 21, 1994",5.44,53%,4.14,43%,0.96,23%,52%,0.5,Record: 12-2-0 (1 NC)
Alan Baudot,6' 3,243,79,Orthodox,"Feb 01, 1988",5.36,58%,4.82,46%,0.00,0%,62%,0.0,Record: 8-3-0 (2 NC)
Mario Bautista,5' 9,135,69,Switch,"Jul 01, 1993",5.33,47%,3.91,54%,1.92,33%,66%,0.9,Record: 15-2-0
Chris Beal,5' 7,125,69,Orthodox,"Aug 06, 1985",3.45,35%,3.18,61%,1.60,58%,78%,0.2,Record: 10-5-0
Donovan Beard,6' 2,185,78,Orthodox,"Nov 05, 1989",0.00,0%,5.77,28%,0.00,0%,0%,0.0,Record: 7-2-0
Rudy Bears,5' 11,170,N/A,Southpaw,N/A,1.27,29%,2.53,50%,0.00,0%,0%,0.0,Record: 16-15-0
Salvador Becerra,5' 9,155,N/A,N/A,N/A,4.57,31%,3.83,58%,0.00,0%,66%,0.0,Record: 5-2-0
Ariel Beck,5' 6,125,66,Southpaw,"Sep 16, 1990",4.44,34%,4.31,64%,0.00,0%,0%,0.0,Record: 4-5-0
Jeff Bedard,5' 6,145,N/A,Orthodox,"Feb 06, 1970",0.80,51%,0.00,100%,3.43,66%,100%,2.6,Record: 13-3-0
Eric Bedard,6' 2,239,N/A,N/A,"Sep 11, 1984",6.37,35%,8.54,52%,0.00,0%,0%,0.0,Record: 6-7-0
Rolando Bedoya,5' 11,155,74,Orthodox,"Jan 13, 1997",7.29,49%,6.38,52%,0.00,0%,33%,0.0,Record: 14-4-0
Chase Beebe,5' 7,135,67,Orthodox,"Mar 29, 1985",2.17,38%,1.64,69%,2.49,42%,41%,0.9,Record: 24-13-1
Lyle Beerbohm,5' 10,155,N/A,Southpaw,"Feb 05, 1979",1.98,55%,1.61,54%,2.10,23%,64%,0.3,Record: 24-3-0
Allan Begosso,5' 5,135,66,Orthodox,"Nov 23, 1995",1.80,40%,7.73,34%,0.00,0%,25%,2.0,Record: 7-2-1
Mirsad Bektic,5' 8,145,70,Orthodox,"Feb 16, 1991",2.43,41%,1.80,57%,3.98,52%,92%,0.4,Record: 13-4-0
Diana Belbita,5' 7,115,68,Orthodox,"Jun 26, 1996",6.54,42%,6.55,51%,0.91,62%,65%,0.0,Record: 15-9-0
Alan Belcher,6' 2,185,75,Orthodox,"Apr 24, 1984",2.70,41%,3.10,59%,0.44,26%,55%,0.9,Record: 18-8-0
Vitor Belfort,6' 0,185,74,Southpaw,"Apr 01, 1977",1.59,46%,2.83,50%,1.02,60%,53%,0.6,Record: 26-14-0 (1 NC)
Yousri Belgaroui,6' 5,185,79,Orthodox,"Jun 02, 1992",4.43,60%,2.65,57%,0.00,0%,81%,0.0,Record: 8-3-0
Rodolfo Bellato,6' 3,205,77,Orthodox,"Feb 05, 1996",6.47,61%,5.90,44%,1.09,25%,100%,0.5,Record: 12-2-0
Danilo Belluardo,6' 0,155,74,Southpaw,"Jul 21, 1994",1.52,61%,4.79,41%,3.50,100%,50%,0.0,Record: 12-5-0
Joey Beltran,6' 1,185,75,Orthodox,"Dec 08, 1981",4.92,36%,5.27,54%,0.48,18%,75%,0.0,Record: 17-14-0 (1 NC)
Marco Beltran,5' 8,125,69,Orthodox,"May 18, 1986",2.07,37%,1.93,63%,0.70,50%,46%,0.2,Record: 8-6-0
Joseph Benavidez,5' 4,125,65,Southpaw,"Jul 31, 1984",3.52,34%,2.67,61%,1.41,30%,62%,0.6,Record: 28-8-0
Mike Bencic,6' 0,215,N/A,Orthodox,N/A,0.00,0%,3.32,53%,0.00,0%,0%,0.0,Record: 1-2-0
Dave Beneteau,6' 2,250,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-5-1
Karla Benitez,5' 3,113,N/A,N/A,N/A,0.00,0%,2.40,57%,0.00,0%,100%,0.0,Record: 14-11-1 (1 NC)
Gabriel Benitez,5' 8,155,71,Southpaw,"Jun 15, 1988",5.26,41%,4.49,63%,0.22,50%,55%,0.9,Record: 23-13-0
Charles Bennett,5' 8,155,N/A,Orthodox,"Nov 23, 1979",1.39,39%,1.35,64%,2.02,100%,36%,2.0,Record: 30-33-2
Josh Bennett,6' 4,259,N/A,Orthodox,N/A,2.90,40%,5.80,43%,1.50,100%,100%,0.0,Record: 11-14-0
DeAnna Bennett,5' 4,125,68,Orthodox,"Nov 18, 1984",3.13,58%,3.27,58%,0.00,0%,0%,1.0,Record: 8-3-1
Benjamin Bennett,6' 0,170,73,Switch,"May 08, 1994",4.53,54%,4.53,65%,6.00,60%,0%,0.0,Record: 7-1-0
Lance Benoist,5' 11,170,72,Southpaw,"Aug 26, 1988",3.68,51%,2.70,56%,1.50,33%,61%,0.0,Record: 7-2-0
Joe Benoit,5' 9,170,N/A,Orthodox,"Mar 12, 1982",0.00,0%,0.00,100%,0.00,0%,0%,0.0,Record: 11-4-0
Pat Benson,5' 9,155,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-5-3
Len Bentley,5' 9,155,N/A,N/A,"Nov 30, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 10-6-0
Steve Berger,5' 11,170,N/A,Orthodox,"May 20, 1973",1.00,27%,3.26,36%,0.84,40%,16%,1.7,Record: 21-23-2 (1 NC)
Kenneth Bergh,6' 2,205,74,Orthodox,"Jun 26, 1989",4.56,75%,1.27,28%,0.00,0%,0%,0.0,Record: 8-0-0 (1 NC)
Bret Bergmark,5' 9,170,N/A,N/A,"Nov 24, 1973",2.78,52%,2.78,37%,4.17,100%,50%,4.2,Record: 6-1-1
Keith Berish,6' 0,205,N/A,Orthodox,"Nov 14, 1985",3.58,36%,4.81,62%,1.76,40%,0%,0.0,Record: 5-1-0 (1 NC)
Dennis Bermudez,5' 6,155,66,Orthodox,"Dec 13, 1986",4.42,46%,3.07,59%,3.89,40%,82%,1.1,Record: 17-9-0
Manny Bermudez,5' 10,145,71,Orthodox,"Jul 16, 1994",2.92,61%,2.68,46%,3.06,54%,0%,3.1,Record: 14-2-0
Talita Bernardo,5' 4,135,68,Orthodox,"Mar 04, 1987",3.12,42%,4.04,55%,1.62,22%,28%,0.5,Record: 6-4-0
Dave Berry,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-1-0
Keith Berry,6' 1,185,N/A,N/A,"Oct 25, 1987",0.27,12%,6.27,28%,0.00,0%,0%,0.0,Record: 15-14-1 (1 NC)
Dieusel Berto,5' 9,200,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-3-0
Edson Berto,5' 6,155,N/A,Orthodox,"Jul 05, 1983",1.76,36%,4.62,47%,5.47,40%,0%,2.7,Record: 17-12-1
Allen Berube,5' 8,155,N/A,Orthodox,"Aug 25, 1974",0.92,80%,0.92,33%,6.87,100%,0%,3.4,Record: 4-3-0
Anton Berzin,6' 2,205,N/A,Orthodox,"Sep 29, 1989",4.40,46%,6.80,67%,2.00,28%,0%,1.0,Record: 5-1-0
Scott Bessac,6' 4,245,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 4-6-0
Matt Bessette,5' 10,145,70,Orthodox,"Dec 28, 1984",4.36,41%,4.45,58%,0.64,28%,61%,0.3,Record: 22-9-0 (1 NC)
Khadzhi Bestaev,6' 6,185,76,N/A,"Jul 16, 1988",6.15,29%,10.00,43%,0.00,0%,0%,0.0,Record: 10-4-0
Fernando Bettega,N/A,170,N/A,N/A,"Mar 10, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-5-0
Arjan Bhullar,6' 1,245,75,Orthodox,"May 13, 1986",2.33,56%,3.25,59%,1.73,75%,100%,0.0,Record: 9-1-0
KB Bhullar,6' 4,185,78,Switch,"Oct 12, 1991",4.31,49%,5.39,45%,0.00,0%,0%,0.0,Record: 8-2-0
Bibulatov Magomed,5' 5,125,65,Orthodox,"Aug 22, 1988",3.60,51%,1.83,52%,2.85,40%,75%,0.0,Record: 14-2-0
David Bielkheden,5' 10,155,71,Orthodox,"Jun 06, 1979",1.11,57%,1.64,54%,2.65,63%,14%,0.0,Record: 24-12-0
Blake Bilder,5' 8,145,68,Switch,"Jul 12, 1990",3.81,48%,4.15,53%,0.31,7%,71%,0.6,Record: 8-2-1
Jeremiah Billington,5' 9,205,N/A,Orthodox,"Nov 14, 1977",1.60,62%,7.06,35%,0.00,0%,50%,0.0,Record: 11-2-0
Scott Bills,5' 10,170,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-9-1
Anthony Birchak,5' 8,135,69,Orthodox,"May 16, 1986",3.93,36%,3.67,56%,0.48,14%,61%,0.5,Record: 16-8-0
Chris Birchler,6' 3,205,N/A,Switch,"Jun 05, 1987",9.35,46%,14.83,35%,0.00,0%,0%,0.0,Record: 7-4-0
Angad Bisht,5' 7,125,67,Orthodox,"Jun 05, 1995",3.91,51%,4.56,33%,2.41,37%,100%,0.0,Record: 10-3-0
Michael Bisping,6' 1,185,75,Orthodox,"Feb 28, 1979",4.33,38%,2.71,65%,1.05,43%,63%,0.3,Record: 30-9-0
Amaury Bitetti,5' 9,185,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 5-2-0
Caio Bittencourt,6' 0,185,75,Orthodox,"May 22, 1991",0.29,16%,0.57,33%,0.00,0%,0%,0.0,Record: 14-7-0
Davi Bittencourt,5' 5,135,65,Orthodox,"Oct 12, 1994",4.15,66%,1.51,46%,14.15,33%,0%,0.0,Record: 14-4-0
Simon Biyong,N/A,205,N/A,N/A,"Apr 05, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 7-1-0
Jan Blachowicz,6' 2,205,78,Orthodox,"Feb 24, 1983",3.41,50%,2.91,53%,1.09,50%,68%,0.3,Record: 29-10-1
Jason Black,5' 8,155,N/A,Orthodox,"Jul 15, 1972",1.06,47%,2.60,45%,0.48,33%,28%,6.2,Record: 23-4-1
Brad Blackburn,5' 10,170,73,Orthodox,"May 25, 1977",4.55,35%,3.59,65%,0.93,50%,76%,0.7,Record: 18-13-1 (1 NC)
Jason Blackford,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 3-3-0
Tom Blackledge,N/A,205,N/A,Orthodox,N/A,2.91,61%,2.55,46%,0.00,0%,75%,0.0,Record: 10-7-0
Sherrard Blackledge,5' 11,155,75,Orthodox,"Aug 16, 1993",3.70,49%,3.13,55%,4.00,33%,42%,0.0,Record: 5-1-0
Da'Mon Blackshear,5' 10,135,72,Switch,"Aug 12, 1994",4.30,47%,4.06,49%,2.17,37%,68%,1.4,Record: 15-7-1
Chasen Blair,5' 10,155,71,Orthodox,"Oct 14, 1998",5.27,39%,5.27,59%,0.00,0%,100%,0.0,Record: 6-3-0
Erin Blanchfield,5' 4,125,66,Orthodox,"May 04, 1999",5.24,44%,4.21,59%,1.86,31%,80%,0.8,Record: 13-2-0
Maximo Blanco,5' 8,145,71,Orthodox,"Oct 16, 1983",4.11,44%,3.19,66%,1.85,36%,63%,0.3,Record: 12-8-1 (1 NC)
David Blanco,5' 7,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 2-0-0
Curtis Blaydes,6' 4,265,80,Orthodox,"Feb 18, 1991",3.54,50%,1.91,58%,5.69,53%,31%,0.0,Record: 18-5-0 (1 NC)
Tereza Bleda,5' 9,125,71,Orthodox,"Nov 30, 2001",3.02,53%,1.86,46%,1.81,27%,83%,0.7,Record: 7-1-0
Arlene Blencowe,5' 5,145,N/A,N/A,"Apr 11, 1983",2.31,43%,2.10,43%,0.00,0%,55%,0.6,Record: 9-6-0
Dashawn Boatwright,6' 0,205,N/A,Orthodox,"Feb 29, 1988",0.00,0%,52.50,12%,0.00,0%,0%,0.0,Record: 3-1-0
Dan Bobish,6' 2,345,N/A,Southpaw,"Jan 26, 1970",2.06,44%,1.74,34%,2.44,42%,0%,1.6,Record: 17-9-0
Mark Bocek,5' 8,155,75,Orthodox,"Oct 24, 1981",2.34,43%,2.32,60%,3.65,36%,31%,1.3,Record: 12-5-0
Kyle Bochniak,5' 7,145,70,Orthodox,"Feb 05, 1987",2.63,31%,5.11,58%,1.14,15%,62%,0.0,Record: 8-5-0
James Bochnovic,6' 4,205,81,Orthodox,"Feb 13, 1989",0.65,26%,3.64,21%,0.00,0%,0%,0.0,Record: 8-3-0
Jeremy Boczulak,N/A,N/A,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 0-2-0
Tim Boetsch,6' 0,185,74,Orthodox,"Jan 28, 1981",2.93,50%,2.90,57%,1.45,34%,59%,0.8,Record: 21-13-0
Galore Bofando,5' 11,170,72,Switch,"May 22, 1982",3.63,45%,3.63,54%,2.37,100%,50%,0.0,Record: 5-3-0
Jay Bogan,N/A,145,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 6-6-0
Roman Bogatov,5' 8,155,73,Orthodox,"Dec 15, 1990",3.33,42%,4.40,44%,1.00,9%,50%,0.0,Record: 10-1-0
Derek Bohi,6' 4,260,N/A,N/A,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 8-5-0
Jerry Bohlander,5' 11,199,N/A,Orthodox,"Feb 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,Record: 11-4-0
Mandy Bohm,5' 7,125,71,Orthodox,"Jul 30, 1989",2.51,45%,3.24,60%,0.72,18%,75%,0.7,Record: 8-2-0 (1 NC)
Kotetsu Boku,5' 9,154,N/A,Orthodox,"May 27, 1977",2.47,42%,2.80,53%,0.00,0%,0%,0.0,Record: 25-11-2
Gaston Bolanos,5' 7,135,69,Orthodox,"Sep 14, 1992",3.74,50%,2.57,52%,0.78,100%,42%,0.0,Record: 8-4-0
